Case,Ih1,Ih2,tao11,tao21,tao12,tao22,n1,n2,X0,Y0
5.60E1,4.24E4,0.00E0,1.93E-6,5.00E-5,0.00E0,0.00E0,4,0
5.70E1,4.95E4,0.00E0,3.67E-6,5.00E-5,0.00E0,0.00E0,4,0
5.80E1,1.47E4,0.00E0,1.13E-6,5.00E-5,0.00E0,0.00E0,4,0
5.90E1,2.40E4,0.00E0,1.05E-6,5.00E-5,0.00E0,0.00E0,4,0
6.00E1,5.27E4,0.00E0,4.10E-6,5.00E-5,0.00E0,0.00E0,4,0
6.10E1,4.56E4,0.00E0,2.27E-6,5.00E-5,0.00E0,0.00E0,4,0
6.20E1,7.38E3,0.00E0,1.23E-6,5.00E-5,0.00E0,0.00E0,4,0
6.30E1,4.21E4,0.00E0,1.01E-6,5.00E-5,0.00E0,0.00E0,4,0
6.40E1,2.09E4,0.00E0,1.40E-6,5.00E-5,0.00E0,0.00E0,4,0
6.50E1,6.21E4,0.00E0,1.08E-6,5.00E-5,0.00E0,0.00E0,4,0
6.60E1,1.66E4,0.00E0,5.79E-7,5.00E-5,0.00E0,0.00E0,4,0
6.70E1,3.45E4,0.00E0,1.72E-6,5.00E-5,0.00E0,0.00E0,4,0
6.80E1,8.81E3,0.00E0,1.10E-6,5.00E-5,0.00E0,0.00E0,4,0
6.90E1,2.66E4,0.00E0,7.93E-7,5.00E-5,0.00E0,0.00E0,4,0
7.00E1,1.77E4,0.00E0,2.24E-6,5.00E-5,0.00E0,0.00E0,4,0
7.10E1,6.05E4,0.00E0,2.39E-6,5.00E-5,0.00E0,0.00E0,4,0
7.20E1,4.06E4,0.00E0,2.03E-6,5.00E-5,0.00E0,0.00E0,4,0
7.30E1,6.52E3,0.00E0,6.65E-7,5.00E-5,0.00E0,0.00E0,4,0
7.40E1,2.13E4,0.00E0,7.03E-7,5.00E-5,0.00E0,0.00E0,4,0
7.50E1,4.71E4,0.00E0,2.75E-6,5.00E-5,0.00E0,0.00E0,4,0
7.60E1,3.60E4,0.00E0,4.33E-7,5.00E-5,0.00E0,0.00E0,4,0
7.70E1,2.69E4,0.00E0,9.03E-7,5.00E-5,0.00E0,0.00E0,4,0
7.80E1,5.25E4,0.00E0,1.56E-6,5.00E-5,0.00E0,0.00E0,4,0
7.90E1,2.37E4,0.00E0,1.53E-6,5.00E-5,0.00E0,0.00E0,4,0
8.00E1,2.17E4,0.00E0,4.12E-7,5.00E-5,0.00E0,0.00E0,4,0
8.10E1,2.40E4,0.00E0,1.25E-6,5.00E-5,0.00E0,0.00E0,4,0
8.20E1,3.06E4,0.00E0,8.90E-7,5.00E-5,0.00E0,0.00E0,4,0
8.30E1,3.93E4,0.00E0,1.22E-6,5.00E-5,0.00E0,0.00E0,4,0
8.40E1,5.56E3,0.00E0,7.07E-7,5.00E-5,0.00E0,0.00E0,4,0
8.50E1,6.71E3,0.00E0,1.93E-6,5.00E-5,0.00E0,0.00E0,4,0
8.60E1,7.43E4,0.00E0,1.64E-6,5.00E-5,0.00E0,0.00E0,4,0
8.70E1,1.04E4,0.00E0,5.97E-7,5.00E-5,0.00E0,0.00E0,4,0
8.80E1,2.08E4,0.00E0,4.63E-7,5.00E-5,0.00E0,0.00E0,4,0
8.90E1,5.04E4,0.00E0,7.30E-6,5.00E-5,0.00E0,0.00E0,4,0
9.00E1,6.19E3,0.00E0,1.60E-6,5.00E-5,0.00E0,0.00E0,4,0
9.10E1,6.44E4,0.00E0,2.43E-6,5.00E-5,0.00E0,0.00E0,4,0
9.20E1,1.50E4,0.00E0,2.04E-6,5.00E-5,0.00E0,0.00E0,4,0
9.30E1,1.92E4,0.00E0,6.26E-7,5.00E-5,0.00E0,0.00E0,4,0
9.40E1,3.28E4,0.00E0,1.90E-6,5.00E-5,0.00E0,0.00E0,4,0
9.50E1,4.24E4,0.00E0,1.24E-6,5.00E-5,0.00E0,0.00E0,4,0
9.60E1,7.58E4,0.00E0,4.24E-6,5.00E-5,0.00E0,0.00E0,4,0
9.70E1,7.57E3,0.00E0,9.75E-7,5.00E-5,0.00E0,0.00E0,4,0
9.80E1,2.31E4,0.00E0,1.08E-6,5.00E-5,0.00E0,0.00E0,4,0
9.90E1,2.63E4,0.00E0,1.15E-6,5.00E-5,0.00E0,0.00E0,4,0
1.00E2,8.05E4,0.00E0,2.10E-6,5.00E-5,0.00E0,0.00E0,4,0
1.01E2,2.49E4,0.00E0,1.16E-6,5.00E-5,0.00E0,0.00E0,4,0
1.02E2,3.81E4,0.00E0,4.63E-6,5.00E-5,0.00E0,0.00E0,4,0
1.03E2,5.05E3,0.00E0,4.36E-7,5.00E-5,0.00E0,0.00E0,4,0
1.04E2,2.20E4,0.00E0,9.20E-7,5.00E-5,0.00E0,0.00E0,4,0
1.05E2,4.57E4,0.00E0,3.24E-6,5.00E-5,0.00E0,0.00E0,4,0
1.06E2,2.14E4,0.00E0,2.26E-6,5.00E-5,0.00E0,0.00E0,4,0
1.07E2,2.92E4,0.00E0,9.76E-7,5.00E-5,0.00E0,0.00E0,4,0
1.08E2,2.04E4,0.00E0,1.42E-6,5.00E-5,0.00E0,0.00E0,4,0
1.09E2,5.94E4,0.00E0,1.68E-6,5.00E-5,0.00E0,0.00E0,4,0
1.10E2,3.23E4,0.00E0,2.91E-6,5.00E-5,0.00E0,0.00E0,4,0
1.11E2,2.88E4,0.00E0,1.48E-6,5.00E-5,0.00E0,0.00E0,4,0
1.12E2,9.28E3,0.00E0,3.54E-7,5.00E-5,0.00E0,0.00E0,4,0
1.13E2,2.16E4,0.00E0,1.08E-6,5.00E-5,0.00E0,0.00E0,4,0
1.14E2,9.03E3,0.00E0,2.30E-6,5.00E-5,0.00E0,0.00E0,4,0
1.15E2,6.77E4,0.00E0,2.55E-6,5.00E-5,0.00E0,0.00E0,4,0
1.16E2,1.35E5,0.00E0,1.52E-6,5.00E-5,0.00E0,0.00E0,4,0
1.17E2,1.30E4,0.00E0,5.27E-7,5.00E-5,0.00E0,0.00E0,4,0
1.18E2,3.19E4,0.00E0,2.14E-6,5.00E-5,0.00E0,0.00E0,4,0
1.19E2,7.58E4,0.00E0,1.54E-6,5.00E-5,0.00E0,0.00E0,4,0
1.20E2,6.38E4,0.00E0,1.98E-6,5.00E-5,0.00E0,0.00E0,4,0
1.21E2,2.73E4,0.00E0,5.35E-6,5.00E-5,0.00E0,0.00E0,4,0
1.22E2,8.91E3,0.00E0,3.14E-6,5.00E-5,0.00E0,0.00E0,4,0
1.23E2,2.95E4,0.00E0,1.23E-6,5.00E-5,0.00E0,0.00E0,4,0
1.24E2,2.29E4,0.00E0,1.51E-6,5.00E-5,0.00E0,0.00E0,4,0
1.25E2,4.72E4,0.00E0,2.18E-6,5.00E-5,0.00E0,0.00E0,4,0
1.26E2,1.83E4,0.00E0,4.73E-7,5.00E-5,0.00E0,0.00E0,4,0
1.27E2,8.86E4,0.00E0,3.84E-6,5.00E-5,0.00E0,0.00E0,4,0
1.28E2,5.36E4,0.00E0,1.40E-6,5.00E-5,0.00E0,0.00E0,4,0
1.29E2,9.63E4,0.00E0,1.72E-6,5.00E-5,0.00E0,0.00E0,4,0
1.30E2,2.51E4,0.00E0,6.03E-7,5.00E-5,0.00E0,0.00E0,4,0
1.31E2,4.15E3,0.00E0,2.97E-6,5.00E-5,0.00E0,0.00E0,4,0
1.32E2,1.94E4,0.00E0,1.42E-6,5.00E-5,0.00E0,0.00E0,4,0
1.33E2,1.74E4,0.00E0,2.15E-6,5.00E-5,0.00E0,0.00E0,4,0
1.34E2,3.38E4,0.00E0,2.15E-6,5.00E-5,0.00E0,0.00E0,4,0
1.35E2,3.22E4,0.00E0,1.08E-6,5.00E-5,0.00E0,0.00E0,4,0
1.36E2,5.84E4,0.00E0,1.49E-6,5.00E-5,0.00E0,0.00E0,4,0
1.37E2,6.50E4,0.00E0,1.15E-6,5.00E-5,0.00E0,0.00E0,4,0
1.38E2,5.05E4,0.00E0,8.28E-7,5.00E-5,0.00E0,0.00E0,4,0
1.39E2,2.69E4,0.00E0,2.31E-6,5.00E-5,0.00E0,0.00E0,4,0
1.40E2,4.34E4,0.00E0,1.62E-6,5.00E-5,0.00E0,0.00E0,4,0
1.41E2,2.13E4,0.00E0,2.52E-6,5.00E-5,0.00E0,0.00E0,4,0
1.42E2,2.81E4,0.00E0,1.07E-6,5.00E-5,0.00E0,0.00E0,4,0
1.43E2,1.10E4,0.00E0,1.15E-6,5.00E-5,0.00E0,0.00E0,4,0
1.44E2,2.57E4,0.00E0,5.62E-6,5.00E-5,0.00E0,0.00E0,4,0
1.45E2,6.81E4,0.00E0,1.60E-6,5.00E-5,0.00E0,0.00E0,4,0
1.46E2,5.39E4,0.00E0,1.98E-6,5.00E-5,0.00E0,0.00E0,4,0
1.47E2,7.97E4,0.00E0,1.78E-6,5.00E-5,0.00E0,0.00E0,4,0
1.48E2,6.19E4,0.00E0,6.47E-6,5.00E-5,0.00E0,0.00E0,4,0
1.49E2,7.17E3,0.00E0,8.67E-7,5.00E-5,0.00E0,0.00E0,4,0
1.50E2,4.65E4,0.00E0,1.03E-6,5.00E-5,0.00E0,0.00E0,4,0
1.51E2,2.39E4,0.00E0,1.58E-6,5.00E-5,0.00E0,0.00E0,4,0
1.52E2,3.78E4,0.00E0,4.84E-6,5.00E-5,0.00E0,0.00E0,4,0
1.53E2,3.43E4,0.00E0,8.93E-7,5.00E-5,0.00E0,0.00E0,4,0
1.54E2,2.57E4,0.00E0,8.38E-7,5.00E-5,0.00E0,0.00E0,4,0
1.55E2,2.91E4,0.00E0,1.45E-6,5.00E-5,0.00E0,0.00E0,4,0
1.56E2,3.49E4,0.00E0,8.93E-7,5.00E-5,0.00E0,0.00E0,4,0
1.57E2,3.96E3,0.00E0,7.72E-7,5.00E-5,0.00E0,0.00E0,4,0
1.58E2,8.03E4,0.00E0,1.97E-6,5.00E-5,0.00E0,0.00E0,4,0
1.59E2,4.06E4,0.00E0,2.07E-6,5.00E-5,0.00E0,0.00E0,4,0
1.60E2,4.15E4,0.00E0,1.31E-6,5.00E-5,0.00E0,0.00E0,4,0
1.61E2,9.70E3,0.00E0,8.77E-7,5.00E-5,0.00E0,0.00E0,4,0
1.62E2,4.28E4,0.00E0,1.13E-6,5.00E-5,0.00E0,0.00E0,4,0
1.63E2,5.27E3,0.00E0,6.51E-7,5.00E-5,0.00E0,0.00E0,4,0
1.64E2,2.11E4,0.00E0,1.43E-6,5.00E-5,0.00E0,0.00E0,4,0
1.65E2,2.47E4,0.00E0,1.93E-6,5.00E-5,0.00E0,0.00E0,4,0
1.66E2,5.98E3,0.00E0,7.40E-7,5.00E-5,0.00E0,0.00E0,4,0
1.67E2,2.16E4,0.00E0,1.39E-6,5.00E-5,0.00E0,0.00E0,4,0
1.68E2,3.50E4,0.00E0,1.20E-6,5.00E-5,0.00E0,0.00E0,4,0
1.69E2,8.79E3,0.00E0,2.64E-7,5.00E-5,0.00E0,0.00E0,4,0
1.70E2,7.47E3,0.00E0,1.25E-6,5.00E-5,0.00E0,0.00E0,4,0
1.71E2,6.83E4,0.00E0,1.08E-6,5.00E-5,0.00E0,0.00E0,4,0
1.72E2,7.21E4,0.00E0,3.83E-6,5.00E-5,0.00E0,0.00E0,4,0
1.73E2,4.66E4,0.00E0,2.14E-6,5.00E-5,0.00E0,0.00E0,4,0
1.74E2,2.28E4,0.00E0,1.06E-6,5.00E-5,0.00E0,0.00E0,4,0
1.75E2,5.49E3,0.00E0,2.63E-7,5.00E-5,0.00E0,0.00E0,4,0
1.76E2,3.66E4,0.00E0,5.99E-6,5.00E-5,0.00E0,0.00E0,4,0
1.77E2,2.59E4,0.00E0,1.17E-6,5.00E-5,0.00E0,0.00E0,4,0
1.78E2,4.54E4,0.00E0,3.72E-6,5.00E-5,0.00E0,0.00E0,4,0
1.79E2,2.48E4,0.00E0,9.73E-7,5.00E-5,0.00E0,0.00E0,4,0
1.80E2,4.26E4,0.00E0,3.50E-6,5.00E-5,0.00E0,0.00E0,4,0
1.81E2,1.82E4,0.00E0,1.57E-6,5.00E-5,0.00E0,0.00E0,4,0
1.82E2,3.72E4,0.00E0,8.61E-7,5.00E-5,0.00E0,0.00E0,4,0
1.83E2,1.19E4,0.00E0,7.20E-7,5.00E-5,0.00E0,0.00E0,4,0
1.84E2,2.58E4,0.00E0,1.13E-6,5.00E-5,0.00E0,0.00E0,4,0
1.85E2,6.75E4,0.00E0,1.03E-6,5.00E-5,0.00E0,0.00E0,4,0
1.86E2,4.99E4,0.00E0,1.18E-6,5.00E-5,0.00E0,0.00E0,4,0
1.87E2,4.01E4,0.00E0,9.92E-7,5.00E-5,0.00E0,0.00E0,4,0
1.88E2,2.32E4,0.00E0,2.95E-7,5.00E-5,0.00E0,0.00E0,4,0
1.89E2,5.76E4,0.00E0,7.20E-6,5.00E-5,0.00E0,0.00E0,4,0
1.90E2,5.35E3,0.00E0,6.45E-7,5.00E-5,0.00E0,0.00E0,4,0
1.91E2,4.45E4,0.00E0,1.53E-6,5.00E-5,0.00E0,0.00E0,4,0
1.92E2,6.85E4,0.00E0,4.02E-7,5.00E-5,0.00E0,0.00E0,4,0
1.93E2,1.74E4,0.00E0,7.21E-7,5.00E-5,0.00E0,0.00E0,4,0
1.94E2,4.48E4,0.00E0,2.68E-6,5.00E-5,0.00E0,0.00E0,4,0
1.95E2,3.16E4,0.00E0,7.31E-7,5.00E-5,0.00E0,0.00E0,4,0
1.96E2,4.05E4,0.00E0,3.13E-6,5.00E-5,0.00E0,0.00E0,4,0
1.97E2,2.59E4,0.00E0,2.55E-6,5.00E-5,0.00E0,0.00E0,4,0
1.98E2,3.84E4,0.00E0,1.24E-6,5.00E-5,0.00E0,0.00E0,4,0
1.99E2,5.96E3,0.00E0,2.90E-7,5.00E-5,0.00E0,0.00E0,4,0
2.00E2,1.61E4,0.00E0,2.25E-6,5.00E-5,0.00E0,0.00E0,4,0
2.01E2,1.25E5,0.00E0,3.81E-6,5.00E-5,0.00E0,0.00E0,4,0
2.02E2,1.30E5,0.00E0,2.75E-6,5.00E-5,0.00E0,0.00E0,4,0
2.03E2,2.52E4,0.00E0,2.83E-6,5.00E-5,0.00E0,0.00E0,4,0
2.04E2,1.17E4,0.00E0,1.40E-6,5.00E-5,0.00E0,0.00E0,4,0
2.05E2,1.00E4,0.00E0,4.34E-6,5.00E-5,0.00E0,0.00E0,4,0
2.06E2,5.53E4,0.00E0,3.91E-6,5.00E-5,0.00E0,0.00E0,4,0
2.07E2,2.90E4,0.00E0,1.36E-6,5.00E-5,0.00E0,0.00E0,4,0
2.08E2,4.68E3,0.00E0,6.10E-7,5.00E-5,0.00E0,0.00E0,4,0
2.09E2,2.11E4,0.00E0,1.40E-6,5.00E-5,0.00E0,0.00E0,4,0
2.10E2,1.37E4,0.00E0,7.84E-7,5.00E-5,0.00E0,0.00E0,4,0
2.11E2,2.98E4,0.00E0,7.44E-7,5.00E-5,0.00E0,0.00E0,4,0
2.12E2,1.41E3,0.00E0,1.87E-6,5.00E-5,0.00E0,0.00E0,4,0
2.13E2,3.40E4,0.00E0,3.64E-6,5.00E-5,0.00E0,0.00E0,4,0
2.14E2,6.46E4,0.00E0,4.78E-6,5.00E-5,0.00E0,0.00E0,4,0
2.15E2,2.81E4,0.00E0,3.14E-6,5.00E-5,0.00E0,0.00E0,4,0
2.16E2,9.59E4,0.00E0,4.30E-6,5.00E-5,0.00E0,0.00E0,4,0
2.17E2,1.47E4,0.00E0,1.66E-6,5.00E-5,0.00E0,0.00E0,4,0
2.18E2,2.74E4,0.00E0,1.45E-6,5.00E-5,0.00E0,0.00E0,4,0
2.19E2,6.88E4,0.00E0,1.12E-6,5.00E-5,0.00E0,0.00E0,4,0
2.20E2,6.34E4,0.00E0,2.37E-6,5.00E-5,0.00E0,0.00E0,4,0
2.21E2,1.27E4,0.00E0,5.67E-7,5.00E-5,0.00E0,0.00E0,4,0
2.22E2,1.46E4,0.00E0,1.19E-6,5.00E-5,0.00E0,0.00E0,4,0
2.23E2,5.92E4,0.00E0,1.32E-6,5.00E-5,0.00E0,0.00E0,4,0
2.24E2,5.05E4,0.00E0,2.22E-6,5.00E-5,0.00E0,0.00E0,4,0
2.25E2,1.59E4,0.00E0,4.07E-7,5.00E-5,0.00E0,0.00E0,4,0
2.26E2,2.48E4,0.00E0,3.13E-6,5.00E-5,0.00E0,0.00E0,4,0
2.27E2,2.21E4,0.00E0,1.11E-6,5.00E-5,0.00E0,0.00E0,4,0
2.28E2,2.61E4,0.00E0,7.24E-7,5.00E-5,0.00E0,0.00E0,4,0
2.29E2,1.25E4,0.00E0,5.31E-7,5.00E-5,0.00E0,0.00E0,4,0
2.30E2,4.44E4,0.00E0,3.92E-6,5.00E-5,0.00E0,0.00E0,4,0
2.31E2,1.05E4,0.00E0,7.40E-7,5.00E-5,0.00E0,0.00E0,4,0
2.32E2,3.58E3,0.00E0,6.93E-7,5.00E-5,0.00E0,0.00E0,4,0
2.33E2,2.10E4,0.00E0,3.21E-6,5.00E-5,0.00E0,0.00E0,4,0
2.34E2,8.49E3,0.00E0,1.03E-6,5.00E-5,0.00E0,0.00E0,4,0
2.35E2,2.25E4,0.00E0,6.81E-7,5.00E-5,0.00E0,0.00E0,4,0
2.36E2,2.54E4,0.00E0,5.00E-6,5.00E-5,0.00E0,0.00E0,4,0
2.37E2,4.10E3,0.00E0,1.17E-6,5.00E-5,0.00E0,0.00E0,4,0
2.38E2,2.38E4,0.00E0,6.41E-7,5.00E-5,0.00E0,0.00E0,4,0
2.39E2,2.18E4,0.00E0,1.80E-7,5.00E-5,0.00E0,0.00E0,4,0
2.40E2,2.47E4,0.00E0,2.13E-6,5.00E-5,0.00E0,0.00E0,4,0
2.41E2,3.33E4,0.00E0,4.73E-7,5.00E-5,0.00E0,0.00E0,4,0
2.42E2,4.64E4,0.00E0,1.58E-6,5.00E-5,0.00E0,0.00E0,4,0
2.43E2,6.15E3,0.00E0,4.55E-7,5.00E-5,0.00E0,0.00E0,4,0
2.44E2,9.26E3,0.00E0,4.93E-7,5.00E-5,0.00E0,0.00E0,4,0
2.45E2,2.83E4,0.00E0,5.02E-6,5.00E-5,0.00E0,0.00E0,4,0
2.46E2,2.82E4,0.00E0,1.10E-6,5.00E-5,0.00E0,0.00E0,4,0
2.47E2,4.35E3,0.00E0,4.87E-7,5.00E-5,0.00E0,0.00E0,4,0
2.48E2,3.26E4,0.00E0,7.74E-7,5.00E-5,0.00E0,0.00E0,4,0
2.49E2,2.33E4,0.00E0,4.86E-7,5.00E-5,0.00E0,0.00E0,4,0
2.50E2,3.33E4,0.00E0,1.60E-6,5.00E-5,0.00E0,0.00E0,4,0
2.51E2,7.85E3,0.00E0,9.66E-7,5.00E-5,0.00E0,0.00E0,4,0
2.52E2,4.14E4,0.00E0,1.48E-6,5.00E-5,0.00E0,0.00E0,4,0
2.53E2,5.48E4,0.00E0,4.66E-7,5.00E-5,0.00E0,0.00E0,4,0
2.54E2,4.86E4,0.00E0,2.32E-6,5.00E-5,0.00E0,0.00E0,4,0
2.55E2,9.57E3,0.00E0,8.00E-7,5.00E-5,0.00E0,0.00E0,4,0
2.56E2,7.25E4,0.00E0,2.73E-6,5.00E-5,0.00E0,0.00E0,4,0
2.57E2,2.42E4,0.00E0,5.04E-7,5.00E-5,0.00E0,0.00E0,4,0
2.58E2,1.02E3,0.00E0,1.21E-6,5.00E-5,0.00E0,0.00E0,4,0
2.59E2,6.93E3,0.00E0,8.61E-7,5.00E-5,0.00E0,0.00E0,4,0
2.60E2,6.09E4,0.00E0,3.55E-6,5.00E-5,0.00E0,0.00E0,4,0
2.61E2,9.71E3,0.00E0,8.70E-7,5.00E-5,0.00E0,0.00E0,4,0
2.62E2,3.89E4,0.00E0,1.67E-6,5.00E-5,0.00E0,0.00E0,4,0
2.63E2,4.56E4,0.00E0,6.23E-7,5.00E-5,0.00E0,0.00E0,4,0
2.64E2,2.06E4,0.00E0,1.05E-6,5.00E-5,0.00E0,0.00E0,4,0
2.65E2,3.55E4,0.00E0,1.93E-6,5.00E-5,0.00E0,0.00E0,4,0
2.66E2,2.15E4,0.00E0,6.03E-7,5.00E-5,0.00E0,0.00E0,4,0
2.67E2,2.90E4,0.00E0,1.97E-6,5.00E-5,0.00E0,0.00E0,4,0
2.68E2,3.34E4,0.00E0,1.55E-6,5.00E-5,0.00E0,0.00E0,4,0
2.69E2,1.38E5,0.00E0,4.94E-6,5.00E-5,0.00E0,0.00E0,4,0
2.70E2,2.75E4,0.00E0,1.40E-6,5.00E-5,0.00E0,0.00E0,4,0
2.71E2,2.74E4,0.00E0,1.53E-6,5.00E-5,0.00E0,0.00E0,4,0
2.72E2,4.60E4,0.00E0,1.75E-6,5.00E-5,0.00E0,0.00E0,4,0
2.73E2,6.21E4,0.00E0,3.09E-6,5.00E-5,0.00E0,0.00E0,4,0
2.74E2,3.02E3,0.00E0,1.34E-6,5.00E-5,0.00E0,0.00E0,4,0
2.75E2,2.82E4,0.00E0,1.10E-6,5.00E-5,0.00E0,0.00E0,4,0
2.76E2,2.32E4,0.00E0,1.15E-6,5.00E-5,0.00E0,0.00E0,4,0
2.77E2,5.34E4,0.00E0,5.42E-6,5.00E-5,0.00E0,0.00E0,4,0
2.78E2,9.78E3,0.00E0,5.91E-7,5.00E-5,0.00E0,0.00E0,4,0
2.79E2,2.83E4,0.00E0,5.27E-7,5.00E-5,0.00E0,0.00E0,4,0
2.80E2,6.19E4,0.00E0,9.96E-7,5.00E-5,0.00E0,0.00E0,4,0
2.81E2,1.44E4,0.00E0,1.35E-6,5.00E-5,0.00E0,0.00E0,4,0
2.82E2,2.33E4,0.00E0,5.36E-7,5.00E-5,0.00E0,0.00E0,4,0
2.83E2,3.05E4,0.00E0,1.27E-6,5.00E-5,0.00E0,0.00E0,4,0
2.84E2,3.29E4,0.00E0,1.25E-6,5.00E-5,0.00E0,0.00E0,4,0
2.85E2,3.42E4,0.00E0,7.94E-7,5.00E-5,0.00E0,0.00E0,4,0
2.86E2,2.99E4,0.00E0,7.60E-7,5.00E-5,0.00E0,0.00E0,4,0
2.87E2,4.79E4,0.00E0,1.24E-6,5.00E-5,0.00E0,0.00E0,4,0
2.88E2,4.39E4,0.00E0,2.36E-6,5.00E-5,0.00E0,0.00E0,4,0
2.89E2,2.06E4,0.00E0,6.27E-7,5.00E-5,0.00E0,0.00E0,4,0
